TransactionID,CustomerID,CustomerName,Email,PhoneNumber,ProductID,ProductName,Category,SubCategory,Price,Discount,Quantity,TotalAmount,PaymentMethod,TransactionDate,DeliveryDate,City,State,Country,DeliveryStatus,CustomerRating
10487,5487,Customer_486,customer_486@example.com,1234567896,3087,Product_86,Category_6,SubCategory_1,293,0.06,7,1927.94,Credit Card,01-01-2024,02-01-2024,City_36,State_6,Country_1,Cancelled,NA
10488,5488,Customer_487,customer_487@example.com,1234567897,3088,Product_87,Category_7,SubCategory_2,293.5,0.07,8,2183.64,Debit Card,01-01-2024,02-01-2024,City_37,State_7,Country_2,Returned,NA
10489,5489,Customer_488,customer_488@example.com,1234567898,3089,Product_88,Category_8,SubCategory_3,294,0.08,9,2434.32,PayPal,01-01-2024,02-01-2024,City_38,State_8,Country_3,Delivered,4
10490,5490,Customer_489,customer_489@example.com,1234567899,3090,Product_89,Category_9,SubCategory_4,294.5,0.09,10,2679.95,Credit Card,01-01-2024,02-01-2024,City_39,State_9,Country_4,In Transit,NA
10491,5491,Customer_490,customer_490@example.com,1234567890,3091,Product_90,Category_0,SubCategory_0,295,0.1,1,265.5,Debit Card,01-01-2024,02-01-2024,City_40,State_10,Country_0,Cancelled,NA
10492,5492,Customer_491,customer_491@example.com,1234567891,3092,Product_91,Category_1,SubCategory_1,295.5,0.11,2,525.99,PayPal,01-01-2024,02-01-2024,City_41,State_11,Country_1,Returned,NA
10493,5493,Customer_492,customer_492@example.com,1234567892,3093,Product_92,Category_2,SubCategory_2,296,0.12,3,781.44,Credit Card,01-01-2024,02-01-2024,City_42,State_12,Country_2,Delivered,3
10494,5494,Customer_493,customer_493@example.com,1234567893,3094,Product_93,Category_3,SubCategory_3,296.5,0.13,4,1031.82,Debit Card,01-01-2024,02-01-2024,City_43,State_13,Country_3,In Transit,NA
10495,5495,Customer_494,customer_494@example.com,1234567894,3095,Product_94,Category_4,SubCategory_4,297,0.14,5,1277.1,PayPal,01-01-2024,02-01-2024,City_44,State_14,Country_4,Cancelled,NA
10496,5496,Customer_495,customer_495@example.com,1234567895,3096,Product_95,Category_5,SubCategory_0,297.5,0.15,6,1517.25,Credit Card,01-01-2024,02-01-2024,City_45,State_15,Country_0,Returned,NA
10497,5497,Customer_496,customer_496@example.com,1234567896,3097,Product_96,Category_6,SubCategory_1,298,0.16,7,1752.24,Debit Card,01-01-2024,02-01-2024,City_46,State_16,Country_1,Delivered,2
10498,5498,Customer_497,customer_497@example.com,1234567897,3098,Product_97,Category_7,SubCategory_2,298.5,0.17,8,1982.04,PayPal,01-01-2024,02-01-2024,City_47,State_17,Country_2,In Transit,NA
10499,5499,Customer_498,customer_498@example.com,1234567898,3099,Product_98,Category_8,SubCategory_3,299,0.18,9,2206.62,Credit Card,01-01-2024,02-01-2024,City_48,State_18,Country_3,Cancelled,NA
10500,5500,Customer_499,customer_499@example.com,1234567899,3100,Product_99,Category_9,SubCategory_4,299.5,0.19,10,2425.95,Debit Card,01-01-2024,02-01-2024,City_49,State_19,Country_4,Returned,NA
10501,5501,Customer_500,customer_500@example.com,1234567890,3001,Product_0,Category_0,SubCategory_0,50,0,1,50,PayPal,01-01-2024,02-01-2024,City_0,State_20,Country_0,Delivered,1
10502,5502,Customer_501,customer_501@example.com,1234567891,3002,Product_1,Category_1,SubCategory_1,50.5,0.01,2,99.99,Credit Card,01-01-2024,02-01-2024,City_1,State_21,Country_1,In Transit,NA
10503,5503,Customer_502,customer_502@example.com,1234567892,3003,Product_2,Category_2,SubCategory_2,51,0.02,3,149.94,Debit Card,01-01-2024,02-01-2024,City_2,State_22,Country_2,Cancelled,NA
10504,5504,Customer_503,customer_503@example.com,1234567893,3004,Product_3,Category_3,SubCategory_3,51.5,0.03,4,199.82,PayPal,01-01-2024,02-01-2024,City_3,State_23,Country_3,Returned,NA
10505,5505,Customer_504,customer_504@example.com,1234567894,3005,Product_4,Category_4,SubCategory_4,52,0.04,5,249.6,Credit Card,01-01-2024,02-01-2024,City_4,State_24,Country_4,Delivered,5
10506,5506,Customer_505,customer_505@example.com,1234567895,3006,Product_5,Category_5,SubCategory_0,52.5,0.05,6,299.25,Debit Card,01-01-2024,02-01-2024,City_5,State_25,Country_0,In Transit,NA
10507,5507,Customer_506,customer_506@example.com,1234567896,3007,Product_6,Category_6,SubCategory_1,53,0.06,7,348.74,PayPal,01-01-2024,02-01-2024,City_6,State_26,Country_1,Cancelled,NA
10508,5508,Customer_507,customer_507@example.com,1234567897,3008,Product_7,Category_7,SubCategory_2,53.5,0.07,8,398.04,Credit Card,01-01-2024,02-01-2024,City_7,State_27,Country_2,Returned,NA
10509,5509,Customer_508,customer_508@example.com,1234567898,3009,Product_8,Category_8,SubCategory_3,54,0.08,9,447.12,Debit Card,01-01-2024,02-01-2024,City_8,State_28,Country_3,Delivered,4
10510,5510,Customer_509,customer_509@example.com,1234567899,3010,Product_9,Category_9,SubCategory_4,54.5,0.09,10,495.95,PayPal,01-01-2024,02-01-2024,City_9,State_29,Country_4,In Transit,NA
10511,5511,Customer_510,customer_510@example.com,1234567890,3011,Product_10,Category_0,SubCategory_0,55,0.1,1,49.5,Credit Card,01-01-2024,02-01-2024,City_10,State_0,Country_0,Cancelled,NA
10512,5512,Customer_511,customer_511@example.com,1234567891,3012,Product_11,Category_1,SubCategory_1,55.5,0.11,2,98.79,Debit Card,01-01-2024,02-01-2024,City_11,State_1,Country_1,Returned,NA
10513,5513,Customer_512,customer_512@example.com,1234567892,3013,Product_12,Category_2,SubCategory_2,56,0.12,3,147.84,PayPal,01-01-2024,02-01-2024,City_12,State_2,Country_2,Delivered,3
10514,5514,Customer_513,customer_513@example.com,1234567893,3014,Product_13,Category_3,SubCategory_3,56.5,0.13,4,196.62,Credit Card,01-01-2024,02-01-2024,City_13,State_3,Country_3,In Transit,NA
10515,5515,Customer_514,customer_514@example.com,1234567894,3015,Product_14,Category_4,SubCategory_4,57,0.14,5,245.1,Debit Card,01-01-2024,02-01-2024,City_14,State_4,Country_4,Cancelled,NA
10516,5516,Customer_515,customer_515@example.com,1234567895,3016,Product_15,Category_5,SubCategory_0,57.5,0.15,6,293.25,PayPal,01-01-2024,02-01-2024,City_15,State_5,Country_0,Returned,NA
10517,5517,Customer_516,customer_516@example.com,1234567896,3017,Product_16,Category_6,SubCategory_1,58,0.16,7,341.04,Credit Card,01-01-2024,02-01-2024,City_16,State_6,Country_1,Delivered,2
10518,5518,Customer_517,customer_517@example.com,1234567897,3018,Product_17,Category_7,SubCategory_2,58.5,0.17,8,388.44,Debit Card,01-01-2024,02-01-2024,City_17,State_7,Country_2,In Transit,NA
10519,5519,Customer_518,customer_518@example.com,1234567898,3019,Product_18,Category_8,SubCategory_3,59,0.18,9,435.42,PayPal,01-01-2024,02-01-2024,City_18,State_8,Country_3,Cancelled,NA
10520,5520,Customer_519,customer_519@example.com,1234567899,3020,Product_19,Category_9,SubCategory_4,59.5,0.19,10,481.95,Credit Card,01-01-2024,02-01-2024,City_19,State_9,Country_4,Returned,NA
10521,5521,Customer_520,customer_520@example.com,1234567890,3021,Product_20,Category_0,SubCategory_0,60,0,1,60,Debit Card,01-01-2024,02-01-2024,City_20,State_10,Country_0,Delivered,1
10522,5522,Customer_521,customer_521@example.com,1234567891,3022,Product_21,Category_1,SubCategory_1,60.5,0.01,2,119.79,PayPal,01-01-2024,02-01-2024,City_21,State_11,Country_1,In Transit,NA
10523,5523,Customer_522,customer_522@example.com,1234567892,3023,Product_22,Category_2,SubCategory_2,61,0.02,3,179.34,Credit Card,01-01-2024,02-01-2024,City_22,State_12,Country_2,Cancelled,NA
10524,5524,Customer_523,customer_523@example.com,1234567893,3024,Product_23,Category_3,SubCategory_3,61.5,0.03,4,238.62,Debit Card,01-01-2024,02-01-2024,City_23,State_13,Country_3,Returned,NA
10525,5525,Customer_524,customer_524@example.com,1234567894,3025,Product_24,Category_4,SubCategory_4,62,0.04,5,297.6,PayPal,01-01-2024,02-01-2024,City_24,State_14,Country_4,Delivered,5
10526,5526,Customer_525,customer_525@example.com,1234567895,3026,Product_25,Category_5,SubCategory_0,62.5,0.05,6,356.25,Credit Card,01-01-2024,02-01-2024,City_25,State_15,Country_0,In Transit,NA
10527,5527,Customer_526,customer_526@example.com,1234567896,3027,Product_26,Category_6,SubCategory_1,63,0.06,7,414.54,Debit Card,01-01-2024,02-01-2024,City_26,State_16,Country_1,Cancelled,NA
10528,5528,Customer_527,customer_527@example.com,1234567897,3028,Product_27,Category_7,SubCategory_2,63.5,0.07,8,472.44,PayPal,01-01-2024,02-01-2024,City_27,State_17,Country_2,Returned,NA
10529,5529,Customer_528,customer_528@example.com,1234567898,3029,Product_28,Category_8,SubCategory_3,64,0.08,9,529.92,Credit Card,01-01-2024,02-01-2024,City_28,State_18,Country_3,Delivered,4
10530,5530,Customer_529,customer_529@example.com,1234567899,3030,Product_29,Category_9,SubCategory_4,64.5,0.09,10,586.95,Debit Card,01-01-2024,02-01-2024,City_29,State_19,Country_4,In Transit,NA
10531,5531,Customer_530,customer_530@example.com,1234567890,3031,Product_30,Category_0,SubCategory_0,65,0.1,1,58.5,PayPal,01-01-2024,02-01-2024,City_30,State_20,Country_0,Cancelled,NA
10532,5532,Customer_531,customer_531@example.com,1234567891,3032,Product_31,Category_1,SubCategory_1,65.5,0.11,2,116.59,Credit Card,01-01-2024,02-01-2024,City_31,State_21,Country_1,Returned,NA
10533,5533,Customer_532,customer_532@example.com,1234567892,3033,Product_32,Category_2,SubCategory_2,66,0.12,3,174.24,Debit Card,01-01-2024,02-01-2024,City_32,State_22,Country_2,Delivered,3
10534,5534,Customer_533,customer_533@example.com,1234567893,3034,Product_33,Category_3,SubCategory_3,66.5,0.13,4,231.42,PayPal,01-01-2024,02-01-2024,City_33,State_23,Country_3,In Transit,NA
10535,5535,Customer_534,customer_534@example.com,1234567894,3035,Product_34,Category_4,SubCategory_4,67,0.14,5,288.1,Credit Card,01-01-2024,02-01-2024,City_34,State_24,Country_4,Cancelled,NA
10536,5536,Customer_535,customer_535@example.com,1234567895,3036,Product_35,Category_5,SubCategory_0,67.5,0.15,6,344.25,Debit Card,01-01-2024,02-01-2024,City_35,State_25,Country_0,Returned,NA
10537,5537,Customer_536,customer_536@example.com,1234567896,3037,Product_36,Category_6,SubCategory_1,68,0.16,7,399.84,PayPal,01-01-2024,02-01-2024,City_36,State_26,Country_1,Delivered,2
10538,5538,Customer_537,customer_537@example.com,1234567897,3038,Product_37,Category_7,SubCategory_2,68.5,0.17,8,454.84,Credit Card,01-01-2024,02-01-2024,City_37,State_27,Country_2,In Transit,NA
10539,5539,Customer_538,customer_538@example.com,1234567898,3039,Product_38,Category_8,SubCategory_3,69,0.18,9,509.22,Debit Card,01-01-2024,02-01-2024,City_38,State_28,Country_3,Cancelled,NA
10540,5540,Customer_539,customer_539@example.com,1234567899,3040,Product_39,Category_9,SubCategory_4,69.5,0.19,10,562.95,PayPal,01-01-2024,02-01-2024,City_39,State_29,Country_4,Returned,NA
10541,5541,Customer_540,customer_540@example.com,1234567890,3041,Product_40,Category_0,SubCategory_0,70,0,1,70,Credit Card,01-01-2024,02-01-2024,City_40,State_0,Country_0,Delivered,1
10542,5542,Customer_541,customer_541@example.com,1234567891,3042,Product_41,Category_1,SubCategory_1,70.5,0.01,2,139.59,Debit Card,01-01-2024,02-01-2024,City_41,State_1,Country_1,In Transit,NA
10543,5543,Customer_542,customer_542@example.com,1234567892,3043,Product_42,Category_2,SubCategory_2,71,0.02,3,208.74,PayPal,01-01-2024,02-01-2024,City_42,State_2,Country_2,Cancelled,NA
10544,5544,Customer_543,customer_543@example.com,1234567893,3044,Product_43,Category_3,SubCategory_3,71.5,0.03,4,277.42,Credit Card,01-01-2024,02-01-2024,City_43,State_3,Country_3,Returned,NA
10545,5545,Customer_544,customer_544@example.com,1234567894,3045,Product_44,Category_4,SubCategory_4,72,0.04,5,345.6,Debit Card,01-01-2024,02-01-2024,City_44,State_4,Country_4,Delivered,5
10546,5546,Customer_545,customer_545@example.com,1234567895,3046,Product_45,Category_5,SubCategory_0,72.5,0.05,6,413.25,PayPal,01-01-2024,02-01-2024,City_45,State_5,Country_0,In Transit,NA
10547,5547,Customer_546,customer_546@example.com,1234567896,3047,Product_46,Category_6,SubCategory_1,73,0.06,7,480.34,Credit Card,01-01-2024,02-01-2024,City_46,State_6,Country_1,Cancelled,NA
10548,5548,Customer_547,customer_547@example.com,1234567897,3048,Product_47,Category_7,SubCategory_2,73.5,0.07,8,546.84,Debit Card,01-01-2024,02-01-2024,City_47,State_7,Country_2,Returned,NA
10549,5549,Customer_548,customer_548@example.com,1234567898,3049,Product_48,Category_8,SubCategory_3,74,0.08,9,612.72,PayPal,01-01-2024,02-01-2024,City_48,State_8,Country_3,Delivered,4
10550,5550,Customer_549,customer_549@example.com,1234567899,3050,Product_49,Category_9,SubCategory_4,74.5,0.09,10,677.95,Credit Card,01-01-2024,02-01-2024,City_49,State_9,Country_4,In Transit,NA
10551,5551,Customer_550,customer_550@example.com,1234567890,3051,Product_50,Category_0,SubCategory_0,75,0.1,1,67.5,Debit Card,01-01-2024,02-01-2024,City_0,State_10,Country_0,Cancelled,NA
10552,5552,Customer_551,customer_551@example.com,1234567891,3052,Product_51,Category_1,SubCategory_1,75.5,0.11,2,134.39,PayPal,01-01-2024,02-01-2024,City_1,State_11,Country_1,Returned,NA
10553,5553,Customer_552,customer_552@example.com,1234567892,3053,Product_52,Category_2,SubCategory_2,76,0.12,3,200.64,Credit Card,01-01-2024,02-01-2024,City_2,State_12,Country_2,Delivered,3
10554,5554,Customer_553,customer_553@example.com,1234567893,3054,Product_53,Category_3,SubCategory_3,76.5,0.13,4,266.22,Debit Card,01-01-2024,02-01-2024,City_3,State_13,Country_3,In Transit,NA
10555,5555,Customer_554,customer_554@example.com,1234567894,3055,Product_54,Category_4,SubCategory_4,77,0.14,5,331.1,PayPal,01-01-2024,02-01-2024,City_4,State_14,Country_4,Cancelled,NA
10556,5556,Customer_555,customer_555@example.com,1234567895,3056,Product_55,Category_5,SubCategory_0,77.5,0.15,6,395.25,Credit Card,01-01-2024,02-01-2024,City_5,State_15,Country_0,Returned,NA
10557,5557,Customer_556,customer_556@example.com,1234567896,3057,Product_56,Category_6,SubCategory_1,78,0.16,7,458.64,Debit Card,01-01-2024,02-01-2024,City_6,State_16,Country_1,Delivered,2
10558,5558,Customer_557,customer_557@example.com,1234567897,3058,Product_57,Category_7,SubCategory_2,78.5,0.17,8,521.24,PayPal,01-01-2024,02-01-2024,City_7,State_17,Country_2,In Transit,NA
10559,5559,Customer_558,customer_558@example.com,1234567898,3059,Product_58,Category_8,SubCategory_3,79,0.18,9,583.02,Credit Card,01-01-2024,02-01-2024,City_8,State_18,Country_3,Cancelled,NA
10560,5560,Customer_559,customer_559@example.com,1234567899,3060,Product_59,Category_9,SubCategory_4,79.5,0.19,10,643.95,Debit Card,01-01-2024,02-01-2024,City_9,State_19,Country_4,Returned,NA
10561,5561,Customer_560,customer_560@example.com,1234567890,3061,Product_60,Category_0,SubCategory_0,80,0,1,80,PayPal,01-01-2024,02-01-2024,City_10,State_20,Country_0,Delivered,1
10562,5562,Customer_561,customer_561@example.com,1234567891,3062,Product_61,Category_1,SubCategory_1,80.5,0.01,2,159.39,Credit Card,01-01-2024,02-01-2024,City_11,State_21,Country_1,In Transit,NA
10563,5563,Customer_562,customer_562@example.com,1234567892,3063,Product_62,Category_2,SubCategory_2,81,0.02,3,238.14,Debit Card,01-01-2024,02-01-2024,City_12,State_22,Country_2,Cancelled,NA
10564,5564,Customer_563,customer_563@example.com,1234567893,3064,Product_63,Category_3,SubCategory_3,81.5,0.03,4,316.22,PayPal,01-01-2024,02-01-2024,City_13,State_23,Country_3,Returned,NA
10565,5565,Customer_564,customer_564@example.com,1234567894,3065,Product_64,Category_4,SubCategory_4,82,0.04,5,393.6,Credit Card,01-01-2024,02-01-2024,City_14,State_24,Country_4,Delivered,5
10566,5566,Customer_565,customer_565@example.com,1234567895,3066,Product_65,Category_5,SubCategory_0,82.5,0.05,6,470.25,Debit Card,01-01-2024,02-01-2024,City_15,State_25,Country_0,In Transit,NA
10567,5567,Customer_566,customer_566@example.com,1234567896,3067,Product_66,Category_6,SubCategory_1,83,0.06,7,546.14,PayPal,01-01-2024,02-01-2024,City_16,State_26,Country_1,Cancelled,NA
10568,5568,Customer_567,customer_567@example.com,1234567897,3068,Product_67,Category_7,SubCategory_2,83.5,0.07,8,621.24,Credit Card,01-01-2024,02-01-2024,City_17,State_27,Country_2,Returned,NA
10569,5569,Customer_568,customer_568@example.com,1234567898,3069,Product_68,Category_8,SubCategory_3,84,0.08,9,695.52,Debit Card,01-01-2024,02-01-2024,City_18,State_28,Country_3,Delivered,4
10570,5570,Customer_569,customer_569@example.com,1234567899,3070,Product_69,Category_9,SubCategory_4,84.5,0.09,10,768.95,PayPal,01-01-2024,02-01-2024,City_19,State_29,Country_4,In Transit,NA
10571,5571,Customer_570,customer_570@example.com,1234567890,3071,Product_70,Category_0,SubCategory_0,85,0.1,1,76.5,Credit Card,01-01-2024,02-01-2024,City_20,State_0,Country_0,Cancelled,NA
10572,5572,Customer_571,customer_571@example.com,1234567891,3072,Product_71,Category_1,SubCategory_1,85.5,0.11,2,152.19,Debit Card,01-01-2024,02-01-2024,City_21,State_1,Country_1,Returned,NA
10573,5573,Customer_572,customer_572@example.com,1234567892,3073,Product_72,Category_2,SubCategory_2,86,0.12,3,227.04,PayPal,01-01-2024,02-01-2024,City_22,State_2,Country_2,Delivered,3
10574,5574,Customer_573,customer_573@example.com,1234567893,3074,Product_73,Category_3,SubCategory_3,86.5,0.13,4,301.02,Credit Card,01-01-2024,02-01-2024,City_23,State_3,Country_3,In Transit,NA
10575,5575,Customer_574,customer_574@example.com,1234567894,3075,Product_74,Category_4,SubCategory_4,87,0.14,5,374.1,Debit Card,01-01-2024,02-01-2024,City_24,State_4,Country_4,Cancelled,NA
10576,5576,Customer_575,customer_575@example.com,1234567895,3076,Product_75,Category_5,SubCategory_0,87.5,0.15,6,446.25,PayPal,01-01-2024,02-01-2024,City_25,State_5,Country_0,Returned,NA
10577,5577,Customer_576,customer_576@example.com,1234567896,3077,Product_76,Category_6,SubCategory_1,88,0.16,7,517.44,Credit Card,01-01-2024,02-01-2024,City_26,State_6,Country_1,Delivered,2
10578,5578,Customer_577,customer_577@example.com,1234567897,3078,Product_77,Category_7,SubCategory_2,88.5,0.17,8,587.64,Debit Card,01-01-2024,02-01-2024,City_27,State_7,Country_2,In Transit,NA
10579,5579,Customer_578,customer_578@example.com,1234567898,3079,Product_78,Category_8,SubCategory_3,89,0.18,9,656.82,PayPal,01-01-2024,02-01-2024,City_28,State_8,Country_3,Cancelled,NA
10580,5580,Customer_579,customer_579@example.com,1234567899,3080,Product_79,Category_9,SubCategory_4,89.5,0.19,10,724.95,Credit Card,01-01-2024,02-01-2024,City_29,State_9,Country_4,Returned,NA
10581,5581,Customer_580,customer_580@example.com,1234567890,3081,Product_80,Category_0,SubCategory_0,90,0,1,90,Debit Card,01-01-2024,02-01-2024,City_30,State_10,Country_0,Delivered,1
10582,5582,Customer_581,customer_581@example.com,1234567891,3082,Product_81,Category_1,SubCategory_1,90.5,0.01,2,179.19,PayPal,01-01-2024,02-01-2024,City_31,State_11,Country_1,In Transit,NA
10583,5583,Customer_582,customer_582@example.com,1234567892,3083,Product_82,Category_2,SubCategory_2,91,0.02,3,267.54,Credit Card,01-01-2024,02-01-2024,City_32,State_12,Country_2,Cancelled,NA
10584,5584,Customer_583,customer_583@example.com,1234567893,3084,Product_83,Category_3,SubCategory_3,91.5,0.03,4,355.02,Debit Card,01-01-2024,02-01-2024,City_33,State_13,Country_3,Returned,NA
10585,5585,Customer_584,customer_584@example.com,1234567894,3085,Product_84,Category_4,SubCategory_4,92,0.04,5,441.6,PayPal,01-01-2024,02-01-2024,City_34,State_14,Country_4,Delivered,5
10586,5586,Customer_585,customer_585@example.com,1234567895,3086,Product_85,Category_5,SubCategory_0,92.5,0.05,6,527.25,Credit Card,01-01-2024,02-01-2024,City_35,State_15,Country_0,In Transit,NA
10587,5587,Customer_586,customer_586@example.com,1234567896,3087,Product_86,Category_6,SubCategory_1,93,0.06,7,611.94,Debit Card,01-01-2024,02-01-2024,City_36,State_16,Country_1,Cancelled,NA
10588,5588,Customer_587,customer_587@example.com,1234567897,3088,Product_87,Category_7,SubCategory_2,93.5,0.07,8,695.64,PayPal,01-01-2024,02-01-2024,City_37,State_17,Country_2,Returned,NA
10589,5589,Customer_588,customer_588@example.com,1234567898,3089,Product_88,Category_8,SubCategory_3,94,0.08,9,778.32,Credit Card,01-01-2024,02-01-2024,City_38,State_18,Country_3,Delivered,4
10590,5590,Customer_589,customer_589@example.com,1234567899,3090,Product_89,Category_9,SubCategory_4,94.5,0.09,10,859.95,Debit Card,01-01-2024,02-01-2024,City_39,State_19,Country_4,In Transit,NA
10591,5591,Customer_590,customer_590@example.com,1234567890,3091,Product_90,Category_0,SubCategory_0,95,0.1,1,85.5,PayPal,01-01-2024,02-01-2024,City_40,State_20,Country_0,Cancelled,NA
10592,5592,Customer_591,customer_591@example.com,1234567891,3092,Product_91,Category_1,SubCategory_1,95.5,0.11,2,169.99,Credit Card,01-01-2024,02-01-2024,City_41,State_21,Country_1,Returned,NA
10593,5593,Customer_592,customer_592@example.com,1234567892,3093,Product_92,Category_2,SubCategory_2,96,0.12,3,253.44,Debit Card,01-01-2024,02-01-2024,City_42,State_22,Country_2,Delivered,3
10594,5594,Customer_593,customer_593@example.com,1234567893,3094,Product_93,Category_3,SubCategory_3,96.5,0.13,4,335.82,PayPal,01-01-2024,02-01-2024,City_43,State_23,Country_3,In Transit,NA
10595,5595,Customer_594,customer_594@example.com,1234567894,3095,Product_94,Category_4,SubCategory_4,97,0.14,5,417.1,Credit Card,01-01-2024,02-01-2024,City_44,State_24,Country_4,Cancelled,NA
10596,5596,Customer_595,customer_595@example.com,1234567895,3096,Product_95,Category_5,SubCategory_0,97.5,0.15,6,497.25,Debit Card,01-01-2024,02-01-2024,City_45,State_25,Country_0,Returned,NA
10597,5597,Customer_596,customer_596@example.com,1234567896,3097,Product_96,Category_6,SubCategory_1,98,0.16,7,576.24,PayPal,01-01-2024,02-01-2024,City_46,State_26,Country_1,Delivered,2
10598,5598,Customer_597,customer_597@example.com,1234567897,3098,Product_97,Category_7,SubCategory_2,98.5,0.17,8,654.04,Credit Card,01-01-2024,02-01-2024,City_47,State_27,Country_2,In Transit,NA
10599,5599,Customer_598,customer_598@example.com,1234567898,3099,Product_98,Category_8,SubCategory_3,99,0.18,9,730.62,Debit Card,01-01-2024,02-01-2024,City_48,State_28,Country_3,Cancelled,NA
10600,5600,Customer_599,customer_599@example.com,1234567899,3100,Product_99,Category_9,SubCategory_4,99.5,0.19,10,805.95,PayPal,01-01-2024,02-01-2024,City_49,State_29,Country_4,Returned,NA
10601,5601,Customer_600,customer_600@example.com,1234567890,3001,Product_0,Category_0,SubCategory_0,100,0,1,100,Credit Card,01-01-2024,02-01-2024,City_0,State_0,Country_0,Delivered,1
10602,5602,Customer_601,customer_601@example.com,1234567891,3002,Product_1,Category_1,SubCategory_1,100.5,0.01,2,198.99,Debit Card,01-01-2024,02-01-2024,City_1,State_1,Country_1,In Transit,NA
10603,5603,Customer_602,customer_602@example.com,1234567892,3003,Product_2,Category_2,SubCategory_2,101,0.02,3,296.94,PayPal,01-01-2024,02-01-2024,City_2,State_2,Country_2,Cancelled,NA
10604,5604,Customer_603,customer_603@example.com,1234567893,3004,Product_3,Category_3,SubCategory_3,101.5,0.03,4,393.82,Credit Card,01-01-2024,02-01-2024,City_3,State_3,Country_3,Returned,NA
10605,5605,Customer_604,customer_604@example.com,1234567894,3005,Product_4,Category_4,SubCategory_4,102,0.04,5,489.6,Debit Card,01-01-2024,02-01-2024,City_4,State_4,Country_4,Delivered,5
10606,5606,Customer_605,customer_605@example.com,1234567895,3006,Product_5,Category_5,SubCategory_0,102.5,0.05,6,584.25,PayPal,01-01-2024,02-01-2024,City_5,State_5,Country_0,In Transit,NA
10607,5607,Customer_606,customer_606@example.com,1234567896,3007,Product_6,Category_6,SubCategory_1,103,0.06,7,677.74,Credit Card,01-01-2024,02-01-2024,City_6,State_6,Country_1,Cancelled,NA
10608,5608,Customer_607,customer_607@example.com,1234567897,3008,Product_7,Category_7,SubCategory_2,103.5,0.07,8,770.04,Debit Card,01-01-2024,02-01-2024,City_7,State_7,Country_2,Returned,NA
10609,5609,Customer_608,customer_608@example.com,1234567898,3009,Product_8,Category_8,SubCategory_3,104,0.08,9,861.12,PayPal,01-01-2024,02-01-2024,City_8,State_8,Country_3,Delivered,4
10610,5610,Customer_609,customer_609@example.com,1234567899,3010,Product_9,Category_9,SubCategory_4,104.5,0.09,10,950.95,Credit Card,01-01-2024,02-01-2024,City_9,State_9,Country_4,In Transit,NA
10611,5611,Customer_610,customer_610@example.com,1234567890,3011,Product_10,Category_0,SubCategory_0,105,0.1,1,94.5,Debit Card,01-01-2024,02-01-2024,City_10,State_10,Country_0,Cancelled,NA
10612,5612,Customer_611,customer_611@example.com,1234567891,3012,Product_11,Category_1,SubCategory_1,105.5,0.11,2,187.79,PayPal,01-01-2024,02-01-2024,City_11,State_11,Country_1,Returned,NA
10613,5613,Customer_612,customer_612@example.com,1234567892,3013,Product_12,Category_2,SubCategory_2,106,0.12,3,279.84,Credit Card,01-01-2024,02-01-2024,City_12,State_12,Country_2,Delivered,3
10614,5614,Customer_613,customer_613@example.com,1234567893,3014,Product_13,Category_3,SubCategory_3,106.5,0.13,4,370.62,Debit Card,01-01-2024,02-01-2024,City_13,State_13,Country_3,In Transit,NA
10615,5615,Customer_614,customer_614@example.com,1234567894,3015,Product_14,Category_4,SubCategory_4,107,0.14,5,460.1,PayPal,01-01-2024,02-01-2024,City_14,State_14,Country_4,Cancelled,NA
10616,5616,Customer_615,customer_615@example.com,1234567895,3016,Product_15,Category_5,SubCategory_0,107.5,0.15,6,548.25,Credit Card,01-01-2024,02-01-2024,City_15,State_15,Country_0,Returned,NA
10617,5617,Customer_616,customer_616@example.com,1234567896,3017,Product_16,Category_6,SubCategory_1,108,0.16,7,635.04,Debit Card,01-01-2024,02-01-2024,City_16,State_16,Country_1,Delivered,2
10618,5618,Customer_617,customer_617@example.com,1234567897,3018,Product_17,Category_7,SubCategory_2,108.5,0.17,8,720.44,PayPal,01-01-2024,02-01-2024,City_17,State_17,Country_2,In Transit,NA
10619,5619,Customer_618,customer_618@example.com,1234567898,3019,Product_18,Category_8,SubCategory_3,109,0.18,9,804.42,Credit Card,01-01-2024,02-01-2024,City_18,State_18,Country_3,Cancelled,NA
10620,5620,Customer_619,customer_619@example.com,1234567899,3020,Product_19,Category_9,SubCategory_4,109.5,0.19,10,886.95,Debit Card,01-01-2024,02-01-2024,City_19,State_19,Country_4,Returned,NA
10621,5621,Customer_620,customer_620@example.com,1234567890,3021,Product_20,Category_0,SubCategory_0,110,0,1,110,PayPal,01-01-2024,02-01-2024,City_20,State_20,Country_0,Delivered,1
10622,5622,Customer_621,customer_621@example.com,1234567891,3022,Product_21,Category_1,SubCategory_1,110.5,0.01,2,218.79,Credit Card,01-01-2024,02-01-2024,City_21,State_21,Country_1,In Transit,NA
10623,5623,Customer_622,customer_622@example.com,1234567892,3023,Product_22,Category_2,SubCategory_2,111,0.02,3,326.34,Debit Card,01-01-2024,02-01-2024,City_22,State_22,Country_2,Cancelled,NA
10624,5624,Customer_623,customer_623@example.com,1234567893,3024,Product_23,Category_3,SubCategory_3,111.5,0.03,4,432.62,PayPal,01-01-2024,02-01-2024,City_23,State_23,Country_3,Returned,NA
